series_id,naics,year,month,value
EIUCOCHNTOT,TOT,2015,1,103.5
EIUCOCHNTOT,TOT,2015,2,103.4
EIUCOCHNTOT,TOT,2015,3,103.3
EIUCOCHNTOT,TOT,2015,4,103.3
EIUCOCHNTOT,TOT,2015,5,103.0
EIUCOCHNTOT,TOT,2015,6,102.9
EIUCOCHNTOT,TOT,2015,7,102.7
EIUCOCHNTOT,TOT,2015,8,102.6
EIUCOCHNTOT,TOT,2015,9,102.4
EIUCOCHNTOT,TOT,2015,10,102.3
EIUCOCHNTOT,TOT,2015,11,102.0
EIUCOCHNTOT,TOT,2015,12,101.9
EIUCOCHNTOT,TOT,2016,1,101.8
EIUCOCHNTOT,TOT,2016,2,101.6
EIUCOCHNTOT,TOT,2016,3,101.4
EIUCOCHNTOT,TOT,2016,4,101.3
EIUCOCHNTOT,TOT,2016,5,101.2
EIUCOCHNTOT,TOT,2016,6,101.0
EIUCOCHNTOT,TOT,2016,7,101.0
EIUCOCHNTOT,TOT,2016,8,100.8
EIUCOCHNTOT,TOT,2016,9,100.7
EIUCOCHNTOT,TOT,2016,10,100.6
EIUCOCHNTOT,TOT,2016,11,100.2
EIUCOCHNTOT,TOT,2016,12,100.2
EIUCOCHNTOT,TOT,2017,1,99.9
EIUCOCHNTOT,TOT,2017,2,100.0
EIUCOCHNTOT,TOT,2017,3,100.2
EIUCOCHNTOT,TOT,2017,4,100.1
EIUCOCHNTOT,TOT,2017,5,100.1
EIUCOCHNTOT,TOT,2017,6,100.0
EIUCOCHNTOT,TOT,2017,7,100.1
EIUCOCHNTOT,TOT,2017,8,100.1
EIUCOCHNTOT,TOT,2017,9,99.8
EIUCOCHNTOT,TOT,2017,10,99.8
EIUCOCHNTOT,TOT,2017,11,100.1
EIUCOCHNTOT,TOT,2017,12,100.1
EIUCOCHNTOT,TOT,2018,1,100.1
EIUCOCHNTOT,TOT,2018,2,100.2
EIUCOCHNTOT,TOT,2018,3,100.4
EIUCOCHNTOT,TOT,2018,4,100.4
EIUCOCHNTOT,TOT,2018,5,100.5
EIUCOCHNTOT,TOT,2018,6,100.5
EIUCOCHNTOT,TOT,2018,7,100.4
EIUCOCHNTOT,TOT,2018,8,100.2
EIUCOCHNTOT,TOT,2018,9,100.2
EIUCOCHNTOT,TOT,2018,10,100.0
EIUCOCHNTOT,TOT,2018,11,99.9
EIUCOCHNTOT,TOT,2018,12,99.9
EIUCOCHNTOT,TOT,2019,1,99.6
EIUCOCHNTOT,TOT,2019,2,99.4
EIUCOCHNTOT,TOT,2019,3,99.4
EIUCOCHNTOT,TOT,2019,4,99.2
EIUCOCHNTOT,TOT,2019,5,99.1
EIUCOCHNTOT,TOT,2019,6,98.9
EIUCOCHNTOT,TOT,2019,7,98.7
EIUCOCHNTOT,TOT,2019,8,98.5
EIUCOCHNTOT,TOT,2019,9,98.3
EIUCOCHNTOT,TOT,2019,10,98.2
EIUCOCHNTOT,TOT,2019,11,98.0
EIUCOCHNTOT,TOT,2019,12,98.2
EIUCOCHNTOT,TOT,2020,1,98.2
EIUCOCHNTOT,TOT,2020,2,98.0
EIUCOCHNTOT,TOT,2020,3,98.0
EIUCOCHNTOT,TOT,2020,4,98.1
EIUCOCHNTOT,TOT,2020,5,98.0
EIUCOCHNTOT,TOT,2020,6,98.0
EIUCOCHNTOT,TOT,2020,7,98.2
EIUCOCHNTOT,TOT,2020,8,98.3
EIUCOCHNTOT,TOT,2020,9,98.3
EIUCOCHNTOT,TOT,2020,10,98.2
EIUCOCHNTOT,TOT,2020,11,98.3
EIUCOCHNTOT,TOT,2020,12,98.7
EIUCOCHNTOT,TOT,2021,1,99.1
EIUCOCHNTOT,TOT,2021,2,99.4
EIUCOCHNTOT,TOT,2021,3,99.8
EIUCOCHNTOT,TOT,2021,4,100.2
EIUCOCHNTOT,TOT,2021,5,100.6
EIUCOCHNTOT,TOT,2021,6,101.0
EIUCOCHNTOT,TOT,2021,7,101.7
EIUCOCHNTOT,TOT,2021,8,102.0
EIUCOCHNTOT,TOT,2021,9,102.2
EIUCOCHNTOT,TOT,2021,10,102.5
EIUCOCHNTOT,TOT,2021,11,102.7
EIUCOCHNTOT,TOT,2021,12,103.4
EIUCOCHNTOT,TOT,2022,1,103.9
EIUCOCHNTOT,TOT,2022,2,104.2
EIUCOCHNTOT,TOT,2022,3,104.7
EIUCOCHNTOT,TOT,2022,4,104.8
EIUCOCHNTOT,TOT,2022,5,104.6
EIUCOCHNTOT,TOT,2022,6,104.3
EIUCOCHNTOT,TOT,2022,7,104.2
EIUCOCHNTOT,TOT,2022,8,104.1
EIUCOCHNTOT,TOT,2022,9,104.1
EIUCOCHNTOT,TOT,2022,10,104.5
EIUCOCHNTOT,TOT,2022,11,104.4
EIUCOCHNTOT,TOT,2022,12,104.2
EIUCOCHNTOT,TOT,2023,1,103.7
EIUCOCHNTOT,TOT,2023,2,103.6
EIUCOCHNTOT,TOT,2023,3,103.1
EIUCOCHNTOT,TOT,2023,4,102.7
EIUCOCHNTOT,TOT,2023,5,102.4
EIUCOCHNTOT,TOT,2023,6,102.0
EIUCOCHNTOT,TOT,2023,7,101.7
EIUCOCHNTOT,TOT,2023,8,101.7
EIUCOCHNTOT,TOT,2023,9,101.5
EIUCOCHNTOT,TOT,2023,10,101.4
EIUCOCHNTOT,TOT,2023,11,101.1
EIUCOCHNTOT,TOT,2023,12,101.0
EIUCOCHNTOT,TOT,2024,1,100.6
EIUCOCHNTOT,TOT,2024,2,100.5
EIUCOCHNTOT,TOT,2024,3,100.5
EIUCOCHNTOT,TOT,2024,4,100.5
EIUCOCHNTOT,TOT,2024,5,100.5
EIUCOCHNTOT,TOT,2024,6,100.5
EIUCOCHNTOT,TOT,2024,7,100.4
EIUCOCHNTOT,TOT,2024,8,100.4
EIUCOCHNTOT,TOT,2024,9,100.4
EIUCOCHNTOT,TOT,2024,10,100.4
EIUCOCHNTOT,TOT,2024,11,100.4
EIUCOCHNTOT,TOT,2024,12,100.3
EIUCOCHNZ31,31,2015,1,100.8
EIUCOCHNZ31,31,2015,2,100.7
EIUCOCHNZ31,31,2015,3,100.7
EIUCOCHNZ31,31,2015,4,100.8
EIUCOCHNZ31,31,2015,5,100.7
EIUCOCHNZ31,31,2015,6,100.7
EIUCOCHNZ31,31,2015,7,100.7
EIUCOCHNZ31,31,2015,8,100.7
EIUCOCHNZ31,31,2015,9,100.4
EIUCOCHNZ31,31,2015,10,100.6
EIUCOCHNZ31,31,2015,11,100.5
EIUCOCHNZ31,31,2015,12,100.5
EIUCOCHNZ31,31,2016,1,100.3
EIUCOCHNZ31,31,2016,2,100.3
EIUCOCHNZ31,31,2016,3,99.9
EIUCOCHNZ31,31,2016,4,99.9
EIUCOCHNZ31,31,2016,5,99.8
EIUCOCHNZ31,31,2016,6,99.7
EIUCOCHNZ31,31,2016,7,99.6
EIUCOCHNZ31,31,2016,8,99.5
EIUCOCHNZ31,31,2016,9,99.7
EIUCOCHNZ31,31,2016,10,99.7
EIUCOCHNZ31,31,2016,11,99.6
EIUCOCHNZ31,31,2016,12,99.6
EIUCOCHNZ31,31,2017,1,99.4
EIUCOCHNZ31,31,2017,2,99.3
EIUCOCHNZ31,31,2017,3,99.3
EIUCOCHNZ31,31,2017,4,99.3
EIUCOCHNZ31,31,2017,5,99.2
EIUCOCHNZ31,31,2017,6,99.4
EIUCOCHNZ31,31,2017,7,99.1
EIUCOCHNZ31,31,2017,8,99.2
EIUCOCHNZ31,31,2017,9,99.3
EIUCOCHNZ31,31,2017,10,99.4
EIUCOCHNZ31,31,2017,11,99.5
EIUCOCHNZ31,31,2017,12,99.5
EIUCOCHNZ31,31,2018,1,99.5
EIUCOCHNZ31,31,2018,2,99.7
EIUCOCHNZ31,31,2018,3,100.1
EIUCOCHNZ31,31,2018,4,100.1
EIUCOCHNZ31,31,2018,5,100.4
EIUCOCHNZ31,31,2018,6,100.5
EIUCOCHNZ31,31,2018,7,100.5
EIUCOCHNZ31,31,2018,8,100.7
EIUCOCHNZ31,31,2018,9,100.7
EIUCOCHNZ31,31,2018,10,100.7
EIUCOCHNZ31,31,2018,11,100.9
EIUCOCHNZ31,31,2018,12,101.1
EIUCOCHNZ31,31,2019,1,101.2
EIUCOCHNZ31,31,2019,2,101.0
EIUCOCHNZ31,31,2019,3,100.9
EIUCOCHNZ31,31,2019,4,101.1
EIUCOCHNZ31,31,2019,5,101.1
EIUCOCHNZ31,31,2019,6,101.3
EIUCOCHNZ31,31,2019,7,101.1
EIUCOCHNZ31,31,2019,8,100.6
EIUCOCHNZ31,31,2019,9,100.3
EIUCOCHNZ31,31,2019,10,100.1
EIUCOCHNZ31,31,2019,11,99.9
EIUCOCHNZ31,31,2019,12,99.8
EIUCOCHNZ31,31,2020,1,99.9
EIUCOCHNZ31,31,2020,2,99.9
EIUCOCHNZ31,31,2020,3,99.9
EIUCOCHNZ31,31,2020,4,99.9
EIUCOCHNZ31,31,2020,5,99.8
EIUCOCHNZ31,31,2020,6,99.6
EIUCOCHNZ31,31,2020,7,99.7
EIUCOCHNZ31,31,2020,8,99.5
EIUCOCHNZ31,31,2020,9,99.7
EIUCOCHNZ31,31,2020,10,100.2
EIUCOCHNZ31,31,2020,11,99.9
EIUCOCHNZ31,31,2020,12,100.1
EIUCOCHNZ31,31,2021,1,100.2
EIUCOCHNZ31,31,2021,2,100.2
EIUCOCHNZ31,31,2021,3,100.5
EIUCOCHNZ31,31,2021,4,100.8
EIUCOCHNZ31,31,2021,5,101.3
EIUCOCHNZ31,31,2021,6,101.8
EIUCOCHNZ31,31,2021,7,102.6
EIUCOCHNZ31,31,2021,8,102.9
EIUCOCHNZ31,31,2021,9,103.4
EIUCOCHNZ31,31,2021,10,103.5
EIUCOCHNZ31,31,2021,11,104.3
EIUCOCHNZ31,31,2021,12,105.0
EIUCOCHNZ31,31,2022,1,105.6
EIUCOCHNZ31,31,2022,2,105.1
EIUCOCHNZ31,31,2022,3,104.7
EIUCOCHNZ31,31,2022,4,104.8
EIUCOCHNZ31,31,2022,5,104.3
EIUCOCHNZ31,31,2022,6,103.5
EIUCOCHNZ31,31,2022,7,103.4
EIUCOCHNZ31,31,2022,8,102.9
EIUCOCHNZ31,31,2022,9,103.8
EIUCOCHNZ31,31,2022,10,104.4
EIUCOCHNZ31,31,2022,11,104.2
EIUCOCHNZ31,31,2022,12,103.8
EIUCOCHNZ31,31,2023,1,103.2
EIUCOCHNZ31,31,2023,2,103.3
EIUCOCHNZ31,31,2023,3,103.3
EIUCOCHNZ31,31,2023,4,102.8
EIUCOCHNZ31,31,2023,5,102.6
EIUCOCHNZ31,31,2023,6,102.6
EIUCOCHNZ31,31,2023,7,102.4
EIUCOCHNZ31,31,2023,8,102.1
EIUCOCHNZ31,31,2023,9,101.5
EIUCOCHNZ31,31,2023,10,101.2
EIUCOCHNZ31,31,2023,11,100.7
EIUCOCHNZ31,31,2023,12,100.3
EIUCOCHNZ31,31,2024,1,99.9
EIUCOCHNZ31,31,2024,2,100.0
EIUCOCHNZ31,31,2024,3,99.9
EIUCOCHNZ31,31,2024,4,100.3
EIUCOCHNZ31,31,2024,5,100.4
EIUCOCHNZ31,31,2024,6,100.7
EIUCOCHNZ31,31,2024,7,101.5
EIUCOCHNZ31,31,2024,8,101.6
EIUCOCHNZ31,31,2024,9,101.6
EIUCOCHNZ31,31,2024,10,101.6
EIUCOCHNZ31,31,2024,11,101.7
EIUCOCHNZ31,31,2024,12,102.0
EIUCOCHNZ315,315,2015,1,103.0
EIUCOCHNZ315,315,2015,2,102.8
EIUCOCHNZ315,315,2015,3,102.9
EIUCOCHNZ315,315,2015,4,103.0
EIUCOCHNZ315,315,2015,5,102.8
EIUCOCHNZ315,315,2015,6,102.8
EIUCOCHNZ315,315,2015,7,103.0
EIUCOCHNZ315,315,2015,8,103.0
EIUCOCHNZ315,315,2015,9,103.0
EIUCOCHNZ315,315,2015,10,102.8
EIUCOCHNZ315,315,2015,11,102.8
EIUCOCHNZ315,315,2015,12,102.8
EIUCOCHNZ315,315,2016,1,102.6
EIUCOCHNZ315,315,2016,2,102.6
EIUCOCHNZ315,315,2016,3,102.5
EIUCOCHNZ315,315,2016,4,102.5
EIUCOCHNZ315,315,2016,5,102.2
EIUCOCHNZ315,315,2016,6,102.2
EIUCOCHNZ315,315,2016,7,102.1
EIUCOCHNZ315,315,2016,8,102.3
EIUCOCHNZ315,315,2016,9,102.3
EIUCOCHNZ315,315,2016,10,102.2
EIUCOCHNZ315,315,2016,11,102.0
EIUCOCHNZ315,315,2016,12,102.0
EIUCOCHNZ315,315,2017,1,102.0
EIUCOCHNZ315,315,2017,2,101.9
EIUCOCHNZ315,315,2017,3,101.9
EIUCOCHNZ315,315,2017,4,101.9
EIUCOCHNZ315,315,2017,5,101.9
EIUCOCHNZ315,315,2017,6,102.0
EIUCOCHNZ315,315,2017,7,101.8
EIUCOCHNZ315,315,2017,8,101.7
EIUCOCHNZ315,315,2017,9,101.9
EIUCOCHNZ315,315,2017,10,101.7
EIUCOCHNZ315,315,2017,11,101.7
EIUCOCHNZ315,315,2017,12,101.7
EIUCOCHNZ315,315,2018,1,101.7
EIUCOCHNZ315,315,2018,2,101.9
EIUCOCHNZ315,315,2018,3,102.2
EIUCOCHNZ315,315,2018,4,102.2
EIUCOCHNZ315,315,2018,5,102.2
EIUCOCHNZ315,315,2018,6,102.4
EIUCOCHNZ315,315,2018,7,102.1
EIUCOCHNZ315,315,2018,8,102.1
EIUCOCHNZ315,315,2018,9,102.2
EIUCOCHNZ315,315,2018,10,102.2
EIUCOCHNZ315,315,2018,11,102.3
EIUCOCHNZ315,315,2018,12,102.2
EIUCOCHNZ315,315,2019,1,102.3
EIUCOCHNZ315,315,2019,2,102.1
EIUCOCHNZ315,315,2019,3,102.0
EIUCOCHNZ315,315,2019,4,102.1
EIUCOCHNZ315,315,2019,5,102.3
EIUCOCHNZ315,315,2019,6,102.6
EIUCOCHNZ315,315,2019,7,103.5
EIUCOCHNZ315,315,2019,8,103.1
EIUCOCHNZ315,315,2019,9,102.8
EIUCOCHNZ315,315,2019,10,102.5
EIUCOCHNZ315,315,2019,11,102.3
EIUCOCHNZ315,315,2019,12,102.2
EIUCOCHNZ315,315,2020,1,102.9
EIUCOCHNZ315,315,2020,2,102.7
EIUCOCHNZ315,315,2020,3,102.7
EIUCOCHNZ315,315,2020,4,102.7
EIUCOCHNZ315,315,2020,5,102.7
EIUCOCHNZ315,315,2020,6,102.5
EIUCOCHNZ315,315,2020,7,102.5
EIUCOCHNZ315,315,2020,8,102.5
EIUCOCHNZ315,315,2020,9,102.7
EIUCOCHNZ315,315,2020,10,102.5
EIUCOCHNZ315,315,2020,11,102.4
EIUCOCHNZ315,315,2020,12,102.4
EIUCOCHNZ315,315,2021,1,102.4
EIUCOCHNZ315,315,2021,2,102.5
EIUCOCHNZ315,315,2021,3,103.0
EIUCOCHNZ315,315,2021,4,102.9
EIUCOCHNZ315,315,2021,5,102.9
EIUCOCHNZ315,315,2021,6,102.8
EIUCOCHNZ315,315,2021,7,103.2
EIUCOCHNZ315,315,2021,8,103.3
EIUCOCHNZ315,315,2021,9,103.4
EIUCOCHNZ315,315,2021,10,103.5
EIUCOCHNZ315,315,2021,11,103.5
EIUCOCHNZ315,315,2021,12,103.8
EIUCOCHNZ315,315,2022,1,103.8
EIUCOCHNZ315,315,2022,2,104.1
EIUCOCHNZ315,315,2022,3,104.3
EIUCOCHNZ315,315,2022,4,104.6
EIUCOCHNZ315,315,2022,5,105.0
EIUCOCHNZ315,315,2022,6,105.1
EIUCOCHNZ315,315,2022,7,105.5
EIUCOCHNZ315,315,2022,8,106.1
EIUCOCHNZ315,315,2022,9,107.6
EIUCOCHNZ315,315,2022,10,108.3
EIUCOCHNZ315,315,2022,11,108.4
EIUCOCHNZ315,315,2022,12,108.4
EIUCOCHNZ315,315,2023,1,108.1
EIUCOCHNZ315,315,2023,2,108.6
EIUCOCHNZ315,315,2023,3,109.3
EIUCOCHNZ315,315,2023,4,109.4
EIUCOCHNZ315,315,2023,5,109.3
EIUCOCHNZ315,315,2023,6,109.2
EIUCOCHNZ315,315,2023,7,108.7
EIUCOCHNZ315,315,2023,8,108.9
EIUCOCHNZ315,315,2023,9,108.3
EIUCOCHNZ315,315,2023,10,107.8
EIUCOCHNZ315,315,2023,11,106.7
EIUCOCHNZ315,315,2023,12,106.7
EIUCOCHNZ315,315,2024,1,106.6
EIUCOCHNZ315,315,2024,2,106.5
EIUCOCHNZ315,315,2024,3,106.5
EIUCOCHNZ315,315,2024,4,106.7
EIUCOCHNZ315,315,2024,5,106.8
EIUCOCHNZ315,315,2024,6,106.8
EIUCOCHNZ315,315,2024,7,106.9
EIUCOCHNZ315,315,2024,8,106.9
EIUCOCHNZ315,315,2024,9,106.9
EIUCOCHNZ315,315,2024,10,106.9
EIUCOCHNZ315,315,2024,11,107.1
EIUCOCHNZ315,315,2024,12,107.1
EIUCOCHNZ3152,3152,2015,1,102.7
EIUCOCHNZ3152,3152,2015,2,102.7
EIUCOCHNZ3152,3152,2015,3,102.9
EIUCOCHNZ3152,3152,2015,4,102.9
EIUCOCHNZ3152,3152,2015,5,102.6
EIUCOCHNZ3152,3152,2015,6,102.6
EIUCOCHNZ3152,3152,2015,7,102.9
EIUCOCHNZ3152,3152,2015,8,103.0
EIUCOCHNZ3152,3152,2015,9,103.0
EIUCOCHNZ3152,3152,2015,10,103.0
EIUCOCHNZ3152,3152,2015,11,103.0
EIUCOCHNZ3152,3152,2015,12,103.0
EIUCOCHNZ3152,3152,2016,1,102.8
EIUCOCHNZ3152,3152,2016,2,102.8
EIUCOCHNZ3152,3152,2016,3,102.7
EIUCOCHNZ3152,3152,2016,4,102.8
EIUCOCHNZ3152,3152,2016,5,102.5
EIUCOCHNZ3152,3152,2016,6,102.5
EIUCOCHNZ3152,3152,2016,7,102.5
EIUCOCHNZ3152,3152,2016,8,102.6
EIUCOCHNZ3152,3152,2016,9,102.6
EIUCOCHNZ3152,3152,2016,10,102.6
EIUCOCHNZ3152,3152,2016,11,102.3
EIUCOCHNZ3152,3152,2016,12,102.3
EIUCOCHNZ3152,3152,2017,1,102.2
EIUCOCHNZ3152,3152,2017,2,102.1
EIUCOCHNZ3152,3152,2017,3,102.1
EIUCOCHNZ3152,3152,2017,4,102.2
EIUCOCHNZ3152,3152,2017,5,102.2
EIUCOCHNZ3152,3152,2017,6,102.3
EIUCOCHNZ3152,3152,2017,7,102.3
EIUCOCHNZ3152,3152,2017,8,102.3
EIUCOCHNZ3152,3152,2017,9,102.3
EIUCOCHNZ3152,3152,2017,10,102.2
EIUCOCHNZ3152,3152,2017,11,102.1
EIUCOCHNZ3152,3152,2017,12,102.1
EIUCOCHNZ3152,3152,2018,1,102.1
EIUCOCHNZ3152,3152,2018,2,102.3
EIUCOCHNZ3152,3152,2018,3,102.6
EIUCOCHNZ3152,3152,2018,4,102.6
EIUCOCHNZ3152,3152,2018,5,102.7
EIUCOCHNZ3152,3152,2018,6,102.9
EIUCOCHNZ3152,3152,2018,7,102.7
EIUCOCHNZ3152,3152,2018,8,102.7
EIUCOCHNZ3152,3152,2018,9,102.9
EIUCOCHNZ3152,3152,2018,10,103.0
EIUCOCHNZ3152,3152,2018,11,103.0
EIUCOCHNZ3152,3152,2018,12,103.0
EIUCOCHNZ3152,3152,2019,1,103.0
EIUCOCHNZ3152,3152,2019,2,103.0
EIUCOCHNZ3152,3152,2019,3,103.0
EIUCOCHNZ3152,3152,2019,4,103.1
EIUCOCHNZ3152,3152,2019,5,103.4
EIUCOCHNZ3152,3152,2019,6,103.8
EIUCOCHNZ3152,3152,2019,7,105.0
EIUCOCHNZ3152,3152,2019,8,104.6
EIUCOCHNZ3152,3152,2019,9,104.2
EIUCOCHNZ3152,3152,2019,10,103.8
EIUCOCHNZ3152,3152,2019,11,103.6
EIUCOCHNZ3152,3152,2019,12,103.6
EIUCOCHNZ3152,3152,2020,1,104.0
EIUCOCHNZ3152,3152,2020,2,103.7
EIUCOCHNZ3152,3152,2020,3,103.7
EIUCOCHNZ3152,3152,2020,4,103.6
EIUCOCHNZ3152,3152,2020,5,103.5
EIUCOCHNZ3152,3152,2020,6,101.8
EIUCOCHNZ3152,3152,2020,7,101.8
EIUCOCHNZ3152,3152,2020,8,101.9
EIUCOCHNZ3152,3152,2020,9,101.9
EIUCOCHNZ3152,3152,2020,10,102.2
EIUCOCHNZ3152,3152,2020,11,102.1
EIUCOCHNZ3152,3152,2020,12,102.1
EIUCOCHNZ3152,3152,2021,1,102.0
EIUCOCHNZ3152,3152,2021,2,102.1
EIUCOCHNZ3152,3152,2021,3,102.8
EIUCOCHNZ3152,3152,2021,4,103.2
EIUCOCHNZ3152,3152,2021,5,103.3
EIUCOCHNZ3152,3152,2021,6,103.3
EIUCOCHNZ3152,3152,2021,7,103.7
EIUCOCHNZ3152,3152,2021,8,103.8
EIUCOCHNZ3152,3152,2021,9,103.8
EIUCOCHNZ3152,3152,2021,10,103.9
EIUCOCHNZ3152,3152,2021,11,104.0
EIUCOCHNZ3152,3152,2021,12,104.3
EIUCOCHNZ3152,3152,2022,1,104.3
EIUCOCHNZ3152,3152,2022,2,104.2
EIUCOCHNZ3152,3152,2022,3,104.5
EIUCOCHNZ3152,3152,2022,4,104.8
EIUCOCHNZ3152,3152,2022,5,105.4
EIUCOCHNZ3152,3152,2022,6,106.6
EIUCOCHNZ3152,3152,2022,7,106.6
EIUCOCHNZ3152,3152,2022,8,107.2
EIUCOCHNZ3152,3152,2022,9,109.5
EIUCOCHNZ3152,3152,2022,10,110.3
EIUCOCHNZ3152,3152,2022,11,110.4
EIUCOCHNZ3152,3152,2022,12,110.4
EIUCOCHNZ3152,3152,2023,1,110.3
EIUCOCHNZ3152,3152,2023,2,111.1
EIUCOCHNZ3152,3152,2023,3,111.9
EIUCOCHNZ3152,3152,2023,4,111.9
EIUCOCHNZ3152,3152,2023,5,111.8
EIUCOCHNZ3152,3152,2023,6,111.7
EIUCOCHNZ3152,3152,2023,7,112.1
EIUCOCHNZ3152,3152,2023,8,112.3
EIUCOCHNZ3152,3152,2023,9,111.7
EIUCOCHNZ3152,3152,2023,10,111.1
EIUCOCHNZ3152,3152,2023,11,109.8
EIUCOCHNZ3152,3152,2023,12,109.8
EIUCOCHNZ3152,3152,2024,1,109.6
EIUCOCHNZ3152,3152,2024,2,109.4
EIUCOCHNZ3152,3152,2024,3,109.5
EIUCOCHNZ3152,3152,2024,4,109.6
EIUCOCHNZ3152,3152,2024,5,109.8
EIUCOCHNZ3152,3152,2024,6,109.9
EIUCOCHNZ3152,3152,2024,7,110.0
EIUCOCHNZ3152,3152,2024,8,110.0
EIUCOCHNZ3152,3152,2024,9,110.0
EIUCOCHNZ3152,3152,2024,10,110.0
EIUCOCHNZ3152,3152,2024,11,110.3
EIUCOCHNZ3152,3152,2024,12,110.3
EIUCOCHNZ316,316,2015,1,101.5
EIUCOCHNZ316,316,2015,2,101.6
EIUCOCHNZ316,316,2015,3,101.6
EIUCOCHNZ316,316,2015,4,101.7
EIUCOCHNZ316,316,2015,5,101.7
EIUCOCHNZ316,316,2015,6,101.8
EIUCOCHNZ316,316,2015,7,101.8
EIUCOCHNZ316,316,2015,8,101.8
EIUCOCHNZ316,316,2015,9,102.0
EIUCOCHNZ316,316,2015,10,102.0
EIUCOCHNZ316,316,2015,11,102.0
EIUCOCHNZ316,316,2015,12,101.9
EIUCOCHNZ316,316,2016,1,101.6
EIUCOCHNZ316,316,2016,2,101.6
EIUCOCHNZ316,316,2016,3,101.6
EIUCOCHNZ316,316,2016,4,101.5
EIUCOCHNZ316,316,2016,5,101.5
EIUCOCHNZ316,316,2016,6,101.3
EIUCOCHNZ316,316,2016,7,101.3
EIUCOCHNZ316,316,2016,8,101.1
EIUCOCHNZ316,316,2016,9,101.0
EIUCOCHNZ316,316,2016,10,101.0
EIUCOCHNZ316,316,2016,11,101.0
EIUCOCHNZ316,316,2016,12,101.0
EIUCOCHNZ316,316,2017,1,101.0
EIUCOCHNZ316,316,2017,2,101.0
EIUCOCHNZ316,316,2017,3,100.9
EIUCOCHNZ316,316,2017,4,100.9
EIUCOCHNZ316,316,2017,5,100.9
EIUCOCHNZ316,316,2017,6,100.9
EIUCOCHNZ316,316,2017,7,100.5
EIUCOCHNZ316,316,2017,8,100.5
EIUCOCHNZ316,316,2017,9,100.3
EIUCOCHNZ316,316,2017,10,100.5
EIUCOCHNZ316,316,2017,11,100.7
EIUCOCHNZ316,316,2017,12,100.8
EIUCOCHNZ316,316,2018,1,100.8
EIUCOCHNZ316,316,2018,2,100.9
EIUCOCHNZ316,316,2018,3,101.2
EIUCOCHNZ316,316,2018,4,101.2
EIUCOCHNZ316,316,2018,5,101.4
EIUCOCHNZ316,316,2018,6,101.5
EIUCOCHNZ316,316,2018,7,101.6
EIUCOCHNZ316,316,2018,8,101.6
EIUCOCHNZ316,316,2018,9,101.4
EIUCOCHNZ316,316,2018,10,101.5
EIUCOCHNZ316,316,2018,11,101.5
EIUCOCHNZ316,316,2018,12,101.8
EIUCOCHNZ316,316,2019,1,101.8
EIUCOCHNZ316,316,2019,2,101.7
EIUCOCHNZ316,316,2019,3,101.3
EIUCOCHNZ316,316,2019,4,101.3
EIUCOCHNZ316,316,2019,5,101.4
EIUCOCHNZ316,316,2019,6,101.4
EIUCOCHNZ316,316,2019,7,101.4
EIUCOCHNZ316,316,2019,8,101.2
EIUCOCHNZ316,316,2019,9,101.1
EIUCOCHNZ316,316,2019,10,101.2
EIUCOCHNZ316,316,2019,11,101.4
EIUCOCHNZ316,316,2019,12,101.2
EIUCOCHNZ316,316,2020,1,101.1
EIUCOCHNZ316,316,2020,2,101.5
EIUCOCHNZ316,316,2020,3,101.4
EIUCOCHNZ316,316,2020,4,101.4
EIUCOCHNZ316,316,2020,5,101.4
EIUCOCHNZ316,316,2020,6,101.3
EIUCOCHNZ316,316,2020,7,101.5
EIUCOCHNZ316,316,2020,8,101.5
EIUCOCHNZ316,316,2020,9,101.3
EIUCOCHNZ316,316,2020,10,102.1
EIUCOCHNZ316,316,2020,11,101.1
EIUCOCHNZ316,316,2020,12,101.6
EIUCOCHNZ316,316,2021,1,101.4
EIUCOCHNZ316,316,2021,2,101.5
EIUCOCHNZ316,316,2021,3,101.6
EIUCOCHNZ316,316,2021,4,101.7
EIUCOCHNZ316,316,2021,5,102.2
EIUCOCHNZ316,316,2021,6,103.1
EIUCOCHNZ316,316,2021,7,103.9
EIUCOCHNZ316,316,2021,8,103.8
EIUCOCHNZ316,316,2021,9,104.1
EIUCOCHNZ316,316,2021,10,104.3
EIUCOCHNZ316,316,2021,11,104.7
EIUCOCHNZ316,316,2021,12,105.3
EIUCOCHNZ316,316,2022,1,104.6
EIUCOCHNZ316,316,2022,2,104.9
EIUCOCHNZ316,316,2022,3,105.1
EIUCOCHNZ316,316,2022,4,105.3
EIUCOCHNZ316,316,2022,5,105.4
EIUCOCHNZ316,316,2022,6,105.2
EIUCOCHNZ316,316,2022,7,107.1
EIUCOCHNZ316,316,2022,8,107.4
EIUCOCHNZ316,316,2022,9,107.9
EIUCOCHNZ316,316,2022,10,107.7
EIUCOCHNZ316,316,2022,11,107.6
EIUCOCHNZ316,316,2022,12,107.3
EIUCOCHNZ316,316,2023,1,107.2
EIUCOCHNZ316,316,2023,2,107.2
EIUCOCHNZ316,316,2023,3,106.8
EIUCOCHNZ316,316,2023,4,106.8
EIUCOCHNZ316,316,2023,5,106.7
EIUCOCHNZ316,316,2023,6,106.7
EIUCOCHNZ316,316,2023,7,106.6
EIUCOCHNZ316,316,2023,8,106.5
EIUCOCHNZ316,316,2023,9,106.6
EIUCOCHNZ316,316,2023,10,106.5
EIUCOCHNZ316,316,2023,11,106.4
